"","X","Row.names","PFAF_ID","Shape_length","Area_m2_1","Area_km2","Year","Annual_degradation_m2","Deg1990_area_m2","Deg1991_Area_m2","Deg1992_Area_m2","Deg1993_Area_m2","Deg1994_Area_m2","Deg1995_Area_m2","Deg1996_Area_m2","Deg1997_Area_m2","Deg1998_Area_m2","Deg1999_Area_m2","Deg2000_Area_m2","Deg2001_Area_m2","Deg2002_Area_m2","Deg2003_Area_m2","Deg2004_Area_m2","Deg2005_Area_m2","Deg2006_Area_m2","Deg2007_Area_m2","Deg2008_Area_m2","Deg2009_Area_m2","Deg2010_Area_m2","Deg2011_Area_m2","Deg2012_Area_m2","Deg2013_Area_m2","Deg2014_Area_m2","Deg2015_Area_m2","Deg2016_Area_m2","Deg2017_Area_m2","Deg2018_Area_m2","Deg2019_Area_m2","Deg2020_Area_m2","Deg2021_Area_m2"
"102",4,4,181802402,52832.4951264,102341773.523,102.341773523,1995,20700,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"103",4,4,181802402,52832.4951264,102341773.523,102.341773523,1996,900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"104",4,4,181802402,52832.4951264,102341773.523,102.341773523,1997,12600,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"105",4,4,181802402,52832.4951264,102341773.523,102.341773523,1998,54900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"106",4,4,181802402,52832.4951264,102341773.523,102.341773523,1999,0,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"107",4,4,181802402,52832.4951264,102341773.523,102.341773523,2000,6300,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"108",4,4,181802402,52832.4951264,102341773.523,102.341773523,2001,1800,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"109",4,4,181802402,52832.4951264,102341773.523,102.341773523,2002,0,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"110",4,4,181802402,52832.4951264,102341773.523,102.341773523,2003,0,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"111",4,4,181802402,52832.4951264,102341773.523,102.341773523,2004,1800,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"112",4,4,181802402,52832.4951264,102341773.523,102.341773523,2005,27000,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"113",4,4,181802402,52832.4951264,102341773.523,102.341773523,2006,82800,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"114",4,4,181802402,52832.4951264,102341773.523,102.341773523,2007,0,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"115",4,4,181802402,52832.4951264,102341773.523,102.341773523,2008,36900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"116",4,4,181802402,52832.4951264,102341773.523,102.341773523,2009,900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"117",4,4,181802402,52832.4951264,102341773.523,102.341773523,2010,0,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"118",4,4,181802402,52832.4951264,102341773.523,102.341773523,2011,4500,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"119",4,4,181802402,52832.4951264,102341773.523,102.341773523,2012,900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"120",4,4,181802402,52832.4951264,102341773.523,102.341773523,2013,8100,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"121",4,4,181802402,52832.4951264,102341773.523,102.341773523,2014,8100,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"122",4,4,181802402,52832.4951264,102341773.523,102.341773523,2015,6300,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"123",4,4,181802402,52832.4951264,102341773.523,102.341773523,2016,900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"124",4,4,181802402,52832.4951264,102341773.523,102.341773523,2017,9000,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"125",4,4,181802402,52832.4951264,102341773.523,102.341773523,2018,3600,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"126",4,4,181802402,52832.4951264,102341773.523,102.341773523,2019,1800,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"127",4,4,181802402,52832.4951264,102341773.523,102.341773523,2020,900,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"128",4,4,181802402,52832.4951264,102341773.523,102.341773523,2021,21600,0,2700,1800,77400,23400,20700,900,12600,54900,0,6300,1800,0,0,1800,27000,82800,0,36900,900,0,4500,900,8100,8100,6300,900,9000,3600,1800,900,21600
"129",5,5,181802404,55389.7414299,128348190.942,128.348190942,1990,1800,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"130",5,5,181802404,55389.7414299,128348190.942,128.348190942,1991,0,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"131",5,5,181802404,55389.7414299,128348190.942,128.348190942,1992,0,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"132",5,5,181802404,55389.7414299,128348190.942,128.348190942,1993,81900,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"133",5,5,181802404,55389.7414299,128348190.942,128.348190942,1994,123300,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"134",5,5,181802404,55389.7414299,128348190.942,128.348190942,1995,5400,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"135",5,5,181802404,55389.7414299,128348190.942,128.348190942,1996,39600,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"136",5,5,181802404,55389.7414299,128348190.942,128.348190942,1997,21600,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"137",5,5,181802404,55389.7414299,128348190.942,128.348190942,1998,900,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"138",5,5,181802404,55389.7414299,128348190.942,128.348190942,1999,4500,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"139",5,5,181802404,55389.7414299,128348190.942,128.348190942,2000,900,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"140",5,5,181802404,55389.7414299,128348190.942,128.348190942,2001,23400,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"141",5,5,181802404,55389.7414299,128348190.942,128.348190942,2002,1800,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"142",5,5,181802404,55389.7414299,128348190.942,128.348190942,2003,0,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"143",5,5,181802404,55389.7414299,128348190.942,128.348190942,2004,6300,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"144",5,5,181802404,55389.7414299,128348190.942,128.348190942,2005,20700,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"145",5,5,181802404,55389.7414299,128348190.942,128.348190942,2006,313200,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"146",5,5,181802404,55389.7414299,128348190.942,128.348190942,2007,2700,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"147",5,5,181802404,55389.7414299,128348190.942,128.348190942,2008,104400,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"148",5,5,181802404,55389.7414299,128348190.942,128.348190942,2009,8100,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"149",5,5,181802404,55389.7414299,128348190.942,128.348190942,2010,900,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"150",5,5,181802404,55389.7414299,128348190.942,128.348190942,2011,9000,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"151",5,5,181802404,55389.7414299,128348190.942,128.348190942,2012,2700,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"152",5,5,181802404,55389.7414299,128348190.942,128.348190942,2013,20700,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"153",5,5,181802404,55389.7414299,128348190.942,128.348190942,2014,63000,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"154",5,5,181802404,55389.7414299,128348190.942,128.348190942,2015,38700,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"155",5,5,181802404,55389.7414299,128348190.942,128.348190942,2016,9000,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"156",5,5,181802404,55389.7414299,128348190.942,128.348190942,2017,22500,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"157",5,5,181802404,55389.7414299,128348190.942,128.348190942,2018,28800,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"158",5,5,181802404,55389.7414299,128348190.942,128.348190942,2019,17100,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"159",5,5,181802404,55389.7414299,128348190.942,128.348190942,2020,19800,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"160",5,5,181802404,55389.7414299,128348190.942,128.348190942,2021,21600,1800,0,0,81900,123300,5400,39600,21600,900,4500,900,23400,1800,0,6300,20700,313200,2700,104400,8100,900,9000,2700,20700,63000,38700,9000,22500,28800,17100,19800,21600
"161",6,6,181802405,114609.541748,268199250.085,268.199250085,1990,1800,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
"162",6,6,181802405,114609.541748,268199250.085,268.199250085,1991,0,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
"163",6,6,181802405,114609.541748,268199250.085,268.199250085,1992,0,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
"164",6,6,181802405,114609.541748,268199250.085,268.199250085,1993,67500,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
"165",6,6,181802405,114609.541748,268199250.085,268.199250085,1994,27900,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
"166",6,6,181802405,114609.541748,268199250.085,268.199250085,1995,1800,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
"167",6,6,181802405,114609.541748,268199250.085,268.199250085,1996,46800,1800,0,0,67500,27900,1800,46800,13500,900,1800,0,12600,2700,900,6300,9000,231300,3600,139500,4500,3600,9900,2700,7200,71100,28800,13500,43200,36000,11700,17100,33300
